customer_id,age,income,employment_years,credit_score,loan_amount,debt_to_income_ratio,existing_loans_count,missed_payments_last_year,risk_score,default,risk_category,predicted_default_probability
2627,24,1021167,7,804,610347.6070947908,0.5976961722174637,1,3,0.3247509960019343,0,Medium,0.11496558
2628,40,1629134,1,339,807184.0137003426,0.4954681528347838,7,1,0.639110088748775,0,High,0.85810816
2629,30,2421372,20,808,1831237.3998507457,0.7562809018402565,1,2,0.2601761921429431,0,Low,0.07672684
2630,44,1720722,14,758,887828.003706555,0.515962487668871,5,2,0.3310043101744668,0,Medium,0.117964335
2631,55,807409,28,562,641889.5621396847,0.794999265724911,1,4,0.5477102105654927,1,Medium,0.72345304
2632,46,2406539,5,417,1678978.463683428,0.6976734903043034,5,5,0.6569138307015534,1,High,0.92638135
2633,57,851872,4,749,653827.566544989,0.7675185550704672,4,1,0.3908444154296778,1,Medium,0.22471659
2634,58,869071,21,713,286240.64861242205,0.3293639398995273,0,5,0.3728372207071782,0,Medium,0.17211846
2635,41,2043745,21,825,418017.7848379389,0.2045351963370865,1,3,0.183897499007677,0,Low,0.025340397
2636,60,1009687,2,760,664182.6897730211,0.6578104796565878,1,1,0.3260663908230924,0,Medium,0.14090982
2637,59,948782,10,417,617028.9618244816,0.6503379720783927,6,0,0.5624669637663278,1,Medium,0.8039005
2638,41,550139,10,516,136442.315652946,0.2480142575838942,6,4,0.5549479408674283,1,Medium,0.7756212
2639,30,2265760,15,376,1439485.493286904,0.6353212578944389,3,0,0.4871773580723942,0,Medium,0.6170755
2640,58,800228,2,720,406020.7634511309,0.5073813506289844,7,4,0.5055277561864029,1,Medium,0.4551762
2641,24,2014793,8,471,355948.6466903136,0.1766676014311711,7,4,0.5270347295791635,1,Medium,0.71554035
2642,40,2046197,2,689,923343.364398158,0.4512485182991461,6,4,0.4499039881619937,0,Medium,0.4395061
2643,37,1234499,18,325,928092.1516281436,0.751796600587075,5,0,0.6117619985316324,1,High,0.8797088
2644,27,1595085,10,427,724998.4837135519,0.4545202818116601,5,4,0.5968019550636307,1,Medium,0.8356743
2645,24,313580,13,673,204482.16040092445,0.6520892926874304,7,1,0.4676538793167067,1,Medium,0.47846308
2646,49,1891104,1,323,227380.65396498545,0.1202369906493695,3,1,0.5066240173506531,1,Medium,0.62904763
2647,34,1078639,6,769,657599.8049620866,0.6096569890038156,0,0,0.2446170066319319,0,Low,0.055856906
2648,23,768968,9,722,586558.1558003546,0.7627861702962341,7,2,0.4732530595137923,0,Medium,0.3903514
2649,44,1190965,9,476,535540.5758345108,0.4496694494250552,2,2,0.4788667184564396,0,Medium,0.4571326
2650,57,1078559,19,837,362823.9462580744,0.3363969391179104,2,0,0.1659811836677379,0,Low,0.027185338
2651,36,2312191,0,565,1277844.7342814582,0.5526553534208282,3,4,0.5622642099049449,0,Medium,0.6624847
2652,24,1832239,5,569,1358390.5727368295,0.7413828505652535,3,4,0.533329001455042,0,Medium,0.6988385
2653,44,905262,20,628,202542.19316678055,0.22373875537334,0,4,0.3745719031093,0,Medium,0.25421405
2654,54,1946265,13,754,744613.6381688946,0.3825859470158969,0,0,0.1669003556369456,0,Low,0.017904596
2655,50,705427,26,594,147718.6688295241,0.2094031966872888,4,4,0.4574192110931095,0,Medium,0.4739576
2656,38,752201,1,421,336728.7670910249,0.4476579625539249,2,1,0.5410149810822136,1,Medium,0.7094511
2657,39,1512916,5,458,723620.7771862989,0.4782954091213913,4,4,0.5784065110883475,1,Medium,0.84034604
2658,51,1010731,0,477,769108.2045978669,0.7609425303051621,1,0,0.5634086167103831,0,Medium,0.65757626
2659,39,1654832,2,627,643333.4938577133,0.3887606076373392,5,4,0.4782298371984635,1,Medium,0.5143193
2660,39,2320991,3,606,1153229.9381912826,0.4968696294777888,5,1,0.3882355845968565,0,Medium,0.22894433
2661,42,1481426,12,388,1066158.2958215228,0.7196838018379067,0,5,0.636372028059889,1,High,0.8585937
2662,44,2393787,2,337,777941.2778096806,0.3249835001233111,2,0,0.4576045273839695,0,Medium,0.456556
2663,32,2205734,14,645,1261491.7171473508,0.571914708277313,2,2,0.3518462223481033,0,Medium,0.13901713
2664,50,1322805,12,551,833384.7356017794,0.6300132941754676,4,0,0.4281983509429856,0,Medium,0.33751905
2665,58,1244793,21,448,412486.7629885225,0.3313697642809066,3,3,0.5097030120769606,0,Medium,0.6158666
2666,51,606932,10,315,130513.9470915396,0.2150388298714511,3,2,0.5711330833768876,1,Medium,0.77106977
2667,56,1880622,3,666,850110.1239579361,0.4520366793315914,0,2,0.3172733649572273,0,Medium,0.116851546
2668,39,1211508,29,417,423738.5053292352,0.3497612110933111,6,0,0.4860849958117359,1,Medium,0.5920425
2669,56,2027373,16,616,580890.4178109134,0.2865237022545498,5,3,0.3924298357297488,0,Medium,0.29554707
2670,50,440926,4,587,344537.33538737625,0.7813949174858735,3,2,0.528862722717954,0,Medium,0.6246992
2671,53,483148,20,650,218144.75867572587,0.4515071130910733,1,5,0.467295848938561,0,Medium,0.44230816
2672,38,1143382,24,596,799835.0249794571,0.6995343856903967,2,4,0.5083793893458716,1,Medium,0.64844716
2673,48,2025284,23,493,479429.6585464276,0.2367221873803514,3,3,0.4305387051816979,0,Medium,0.38133723
2674,31,1513944,7,691,1146979.0160837146,0.7576099354293914,0,3,0.3946460452676964,0,Medium,0.27560854
2675,53,794496,20,742,521270.4179275446,0.6561020041983152,1,5,0.4372154526145548,0,Medium,0.30744782
2676,37,319455,23,580,212784.0269287817,0.6660845093323997,5,5,0.6178521217798998,1,High,0.84501946
2677,26,2320101,29,600,865015.8136948644,0.37283541263715,5,0,0.3156158563802439,0,Medium,0.124078944
2678,24,1813715,9,725,797936.469229927,0.4399458951543804,4,0,0.2621288907191877,0,Low,0.034883544
2679,40,912840,6,549,470430.2939973458,0.5153480281290761,4,0,0.4295300315998412,0,Medium,0.341047
2680,47,1132548,16,814,739367.9649485816,0.6528358753435454,1,3,0.3183424132046907,0,Medium,0.12620327
2681,35,682605,27,705,473959.76896815054,0.6943397264423063,0,1,0.3374079011326171,0,Medium,0.16452788
2682,26,864772,6,543,133721.17878122372,0.154631716546354,7,0,0.4059848139586214,0,Medium,0.26528943
2683,34,1247719,26,666,914382.9726773534,0.7328436712732221,6,1,0.433168872763543,0,Medium,0.39257893
2684,31,1692358,23,419,1279841.7718871643,0.7562476567529827,7,2,0.6219946052899905,1,High,0.8858658
2685,59,468332,18,739,241200.9007000555,0.51502118304975,4,4,0.4373133352839077,0,Medium,0.30646124
2686,29,1132441,8,803,261282.93585749928,0.2307254292784341,2,5,0.3204390764473174,0,Medium,0.0909641
2687,46,1310193,23,732,881616.269432998,0.6728903828924426,5,4,0.4528565037646357,0,Medium,0.4051121
2688,36,1477400,1,482,715078.3392149044,0.4840113301847193,5,1,0.5233166556473334,1,Medium,0.6118534
2689,25,2303649,21,760,1548138.555385099,0.6720375176014658,2,5,0.3826511539099035,0,Medium,0.17152497
2690,30,567724,19,417,380582.69020185526,0.6703656886125217,7,3,0.6819096322679589,1,High,0.94198656
2691,23,1201334,18,330,193067.01301105303,0.1607105209800547,5,4,0.6116895644284102,1,High,0.8316089
2692,33,2043579,26,448,1072705.2704978054,0.5249149998594649,5,1,0.48419029692235,0,Medium,0.5479623
2693,63,1051545,5,827,460788.0805221693,0.4382010094881049,5,0,0.2483100036292227,0,Low,0.04154857
2694,50,1345962,9,572,1026004.7978556436,0.7622836289996624,0,1,0.4155273367090235,1,Medium,0.31741297
2695,26,427319,12,684,131464.22215698793,0.3076489043477775,7,2,0.4177656921982268,1,Medium,0.3102935
2696,37,812193,24,401,198337.59097326815,0.2442000743336475,0,5,0.5560795675940022,1,Medium,0.6893931
2697,39,1827965,1,371,1330686.862334138,0.7279607992134084,6,1,0.6430060273751492,1,High,0.8750894
2698,62,406960,9,707,83060.90154371064,0.2041008982300733,2,0,0.2541132082174432,0,Low,0.070399076
2699,55,339015,9,646,196819.77600963137,0.5805636211071232,0,1,0.3723703060396064,0,Medium,0.15825586
2700,46,1682433,25,666,521577.5648229236,0.3100138696892676,1,0,0.2299282311606307,0,Low,0.041957136
2701,25,1028165,4,848,511503.89184074494,0.4974920288482344,0,5,0.3296445330423742,0,Medium,0.13291994
2702,49,1232478,21,590,654881.6259045323,0.5313536029888828,7,0,0.4269716005977765,0,Medium,0.3009969
2703,57,2134927,3,721,837229.7643158733,0.3921584973705767,5,2,0.3315540999935959,0,Medium,0.090830006
2704,40,1233671,22,480,965317.3154938548,0.7824754861659671,2,2,0.535522057346124,0,Medium,0.6490146
2705,41,1437330,1,413,276374.4372385082,0.1922832176594854,7,4,0.6290543526228062,0,High,0.8412168
2706,30,1046355,6,537,391315.1756663391,0.3739793623257299,6,0,0.4321234906469642,0,Medium,0.32759985
2707,25,2221086,17,393,891270.1244901768,0.4012767288120211,3,0,0.4306427859932844,1,Medium,0.41717997
2708,56,419894,16,559,227470.3793212619,0.5417328642973271,7,0,0.48261498398246,0,Medium,0.44838005
2709,26,1378332,10,406,530770.6099222376,0.3850818307361634,7,4,0.6335194497835963,1,High,0.88256377
2710,46,968043,20,543,162558.8220897201,0.1679252079605142,6,3,0.4707031484319297,1,Medium,0.57272524
2711,24,1529133,17,722,1167035.832785769,0.7632009987265783,0,2,0.3384849807554166,0,Medium,0.11650535
2712,59,1577879,7,634,617353.6116798775,0.39125535714708,4,2,0.3822333140268186,0,Medium,0.19592878
2713,59,1752817,27,322,595732.7341636133,0.3398716090519508,1,0,0.451718784667533,0,Medium,0.5006374
2714,55,974075,27,570,402006.0971733556,0.4127054869218033,6,4,0.5310456298518931,1,Medium,0.6821602
2715,21,1287601,11,439,323982.2718334178,0.2516169774902457,1,0,0.3829838576625513,0,Medium,0.2621552
2716,44,791599,23,765,134694.66975341356,0.1701551792680556,1,2,0.2349103658969011,0,Low,0.05188582
2717,56,795283,0,753,162241.6570207935,0.2040049353762038,7,5,0.5207169398025134,1,Medium,0.504355
2718,26,1042476,19,683,225861.160204754,0.2166583789024917,7,4,0.4329053630532256,1,Medium,0.38016263
2719,61,448188,29,676,106835.20404897392,0.2383714067511265,4,1,0.3309502245536885,0,Medium,0.13062786
2720,64,861032,24,737,339222.62701748,0.3939721485583346,4,2,0.337405097763615,0,Medium,0.097172655
2721,51,1355752,20,721,727672.0772636046,0.5367294883309076,1,1,0.2842543458047097,0,Low,0.055087727
2722,40,1806610,11,455,975969.5399402328,0.5402214866187128,1,3,0.4997625813064265,0,Medium,0.6547423
2723,44,813611,26,634,81416.66856819422,0.1000682986933488,1,1,0.2729131831826332,0,Low,0.08696034
2724,45,1393753,25,830,1037886.557778852,0.74467036682888,0,4,0.3297573799392025,0,Medium,0.15146393
2725,56,1832088,28,431,1238478.71170097,0.6759930263726251,5,1,0.5334282962015291,0,Medium,0.7092967
2726,41,1261273,5,800,977179.6159695286,0.7747566276052279,4,3,0.4001281111487513,0,Medium,0.23735565
2727,50,796184,2,821,280249.1575248647,0.351990441311135,2,2,0.2789100356215344,0,Low,0.06270008
2728,44,1334549,4,439,754499.9469345908,0.565359493682578,6,3,0.6169496789962559,0,High,0.85916156
2729,64,944691,13,434,205578.48274484416,0.217614524479268,5,4,0.5690339661945548,1,Medium,0.78181225
2730,62,395287,11,706,265602.4739615915,0.6719231190542353,0,5,0.468542840780544,0,Medium,0.4956416
2731,50,1470085,12,393,313065.4882995614,0.2129574060680582,2,5,0.5608699992955297,1,Medium,0.68540037
2732,42,1696167,12,540,556665.0317273848,0.3281899905654247,0,1,0.3327563530781198,0,Medium,0.14403732
2733,48,1691864,28,464,750484.475905321,0.4435843991628884,0,1,0.4001269593310102,1,Medium,0.25660938
2734,27,2121369,16,624,1094991.6362757434,0.5161721681969254,2,4,0.4166516369701719,0,Medium,0.34573954
2735,55,1541165,23,517,757857.2809124026,0.4917431170007121,1,0,0.3670634952616143,0,Medium,0.20708002
2736,48,2227701,26,530,381977.67116766085,0.1714672081969981,5,4,0.4439540404080384,1,Medium,0.50358814
2737,34,788720,14,478,311681.0078851436,0.3951732020046957,2,4,0.5394512083663071,0,Medium,0.65965277
2738,30,1352666,5,379,1009138.1879433632,0.7460364849440758,3,3,0.6443517392398973,1,High,0.90000886
2739,36,2255854,11,653,1603140.6229621875,0.7106579694262961,4,3,0.432737260725086,1,Medium,0.39530885
2740,36,1766737,1,460,907305.0766670328,0.5135484662782479,3,4,0.5930791742946107,1,Medium,0.8294207
2741,51,2400895,3,726,1201953.3481085722,0.500627202817521,5,2,0.3394273029011665,0,Medium,0.11534075
2742,62,1379500,19,702,245789.1401253257,0.1781726278545311,0,1,0.2096363437527244,0,Low,0.03601969
2743,45,2226823,24,331,534841.9480603908,0.2401816166172124,2,4,0.5418075591675983,0,Medium,0.66952163
2744,33,1978176,24,420,547653.7128259203,0.2768478198228672,1,0,0.3681646018866513,0,Medium,0.23339598
2745,26,1258904,20,814,556104.4887950731,0.4417370099666639,5,1,0.2670908090928999,0,Low,0.0460505
2746,64,529602,11,684,324089.5380485122,0.6119492336670032,1,2,0.3894611779888119,0,Medium,0.23644668
2747,29,2369102,2,724,1000963.9529889316,0.4225077489229808,6,4,0.4089669070140334,0,Medium,0.2462006
2748,56,1857504,16,775,349661.6226199936,0.1882427292861784,6,5,0.3526722972399705,0,Medium,0.195474
2749,63,1452552,5,466,591979.1630004443,0.4075442139079663,3,2,0.4872942086690391,0,Medium,0.51014316
2750,40,455183,23,688,97337.8246388262,0.2138432776242219,6,5,0.4675331969967058,1,Medium,0.5293791
2751,38,1992832,16,632,1247120.5354181842,0.6258031461850192,3,1,0.3629141177625959,0,Medium,0.1813927
2752,63,2458752,26,822,532444.2264650357,0.2165506022832053,0,0,0.0664819259785265,0,Low,0.008520301
2753,41,874310,16,770,382750.00467902975,0.4377737926811196,4,1,0.2965166595293484,0,Low,0.068575636
2754,24,1124470,10,823,658252.9556490235,0.5853895218627652,0,5,0.3483718316452803,0,Medium,0.14865728
2755,53,1993142,22,352,517696.0018975167,0.259738644761646,5,5,0.6149075373769479,0,High,0.8576627
2756,47,1197486,6,320,183480.09263193404,0.1532210753461285,1,1,0.4785889309133815,0,Medium,0.52660197
2757,27,888829,1,318,439356.73701403,0.4943096332523241,5,5,0.7732827926244908,1,High,0.9725337
2758,26,1887756,18,755,260400.5822724786,0.1379418644530747,6,4,0.323510121954183,0,Medium,0.14669076
2759,35,2369542,1,621,1211873.940057255,0.5114380500777177,2,1,0.3618046313142448,0,Medium,0.16272129
2760,38,1132044,21,732,710299.8489382637,0.627448976310341,3,4,0.4227015417555747,0,Medium,0.2990699
2761,52,1775149,28,358,586724.3673107723,0.3305211941706146,1,4,0.5459231780728153,0,Medium,0.7229081
2762,31,768304,12,450,339470.96307603247,0.4418445863564845,6,5,0.6555888052233448,1,High,0.90145385
2763,40,1104700,23,739,828672.2418809689,0.7501332867574626,0,5,0.4306416876545228,1,Medium,0.32477596
2764,44,2280343,23,357,980037.1604624704,0.4297762049228867,4,2,0.5297783175213738,0,Medium,0.7416948
2765,35,764151,15,592,609477.5477974736,0.7975878429753721,2,5,0.5779547753483212,0,Medium,0.7122397
2766,27,1181779,16,481,248057.4068843016,0.209901687950371,4,0,0.3925525694922896,0,Medium,0.2562887
2767,41,1545175,10,377,921316.3599387314,0.5962537317383024,0,4,0.5875346554385695,1,Medium,0.84997475
2768,62,438307,8,404,244063.8099440307,0.5568330187380779,7,3,0.6787636166769084,1,High,0.9239783
2769,46,1437333,26,560,1021388.0461781656,0.710613369468429,0,5,0.522878512142844,0,Medium,0.59098667
2770,64,1896509,23,522,312374.4684702779,0.1647102483933785,1,5,0.4342613433583294,1,Medium,0.40214053
2771,34,2068494,8,783,612573.3572973711,0.2961446140512717,6,2,0.2759509232720147,0,Low,0.06235328
2772,57,624377,28,428,120208.4679097926,0.1925254580322347,2,4,0.534095170585399,0,Medium,0.6362151
2773,41,1722163,13,618,1297075.6265400257,0.7531665855903451,5,4,0.5279545893258613,1,Medium,0.7359674
2774,38,1503049,12,808,599182.5586509104,0.39864472725168,0,2,0.2140265658699164,0,Low,0.028949395
2775,25,1094203,24,319,806478.0448674065,0.7370460918745484,7,1,0.6755501892840006,1,High,0.93019724
2776,23,2307415,10,534,706264.880421924,0.3060848960511759,7,4,0.4991021973920533,1,Medium,0.63500375
2777,43,772650,11,649,145611.81946195624,0.1884576709531563,1,0,0.2573136727187698,0,Low,0.06815593
2778,46,881330,21,752,271076.0363605361,0.3075760910902115,0,4,0.3131711091271332,0,Medium,0.10711252
2779,57,1140172,2,808,590634.2385366462,0.5180220515296343,1,2,0.2923438506522472,0,Low,0.077064246
2780,44,1919888,0,722,1327915.1371232942,0.6916628142492136,7,3,0.5329915883043881,0,Medium,0.51431674
2781,39,2027386,26,489,749673.5871822576,0.3697734852574978,4,2,0.4434330906253332,0,Medium,0.42976004
2782,45,572201,7,424,423638.20074345206,0.740366061477439,1,2,0.5830617956721111,1,Medium,0.8032284
2783,41,1048609,25,305,284133.6551067692,0.2709624417745501,5,0,0.5343410354478171,0,Medium,0.68340117
2784,32,1095415,18,757,641341.910387999,0.5854784811126368,4,1,0.3248669294419395,0,Medium,0.1109896
2785,61,844283,12,821,519233.492279657,0.6149993453375906,3,0,0.2582325450715141,0,Low,0.063755356
2786,53,414587,6,388,120965.72538556549,0.2917740435314312,0,0,0.4500570429920005,0,Medium,0.4206276
2787,24,1581652,12,410,188025.0733676501,0.1188789148103692,3,4,0.5110591535115243,0,Medium,0.6207004
2788,62,770897,25,696,274181.95989243087,0.3556661394355288,2,3,0.3607149303046882,0,Medium,0.16402608
2789,27,1387462,5,310,182641.7558535664,0.1316373031142952,7,2,0.5911320109258894,1,Medium,0.79152274
2790,42,395149,2,796,288667.26751747663,0.7305276427815245,3,0,0.3408536811104175,0,Medium,0.14530873
2791,53,918308,5,315,704771.7140081142,0.7674676840538405,6,0,0.659596714646266,1,High,0.90810555
2792,37,1252394,27,332,769929.1761158928,0.6147659411622004,1,5,0.6703509347259465,1,High,0.9159671
2793,44,2212521,2,788,1346715.5337682045,0.6086792097196837,1,1,0.2503085950175298,0,Low,0.04026994
2794,54,2420618,12,487,650238.1921522592,0.2686248685882114,7,1,0.4255925614099499,0,Medium,0.3056764
2795,48,696904,12,757,105753.7210039448,0.1517479035906592,2,5,0.3479189751636862,0,Medium,0.13730054
2796,63,1060006,29,350,701165.6086482708,0.6614732451026417,2,3,0.6299809891071084,1,High,0.891382
2797,61,1886529,24,570,927065.5397000102,0.4914133520873573,0,2,0.3650033285992896,0,Medium,0.21762499
2798,59,844929,12,763,487641.7075723339,0.5771392715510225,7,0,0.3446866383661485,0,Medium,0.10813996
2799,42,725716,0,342,468630.19815708656,0.645748747660361,6,4,0.8291081225190852,1,High,0.9827524
2800,37,860085,28,838,332512.29124826856,0.3866039882665882,1,5,0.3182877514374645,0,Medium,0.1183591
2801,54,2088702,7,420,420210.5261066246,0.2011826129848224,6,1,0.4585390919476139,0,Medium,0.48194182
2802,26,2291126,4,615,1504183.2373839791,0.6565257595540268,6,0,0.3949198521705457,0,Medium,0.26965502
2803,26,1215986,19,414,507839.465207956,0.4176359474598852,2,4,0.5659137235179511,0,Medium,0.7623019
2804,54,1975203,16,753,1340860.5550915317,0.6788469615991528,6,0,0.3100851837025655,0,Medium,0.11245019
2805,21,1986295,8,819,807209.2386995758,0.4063894027320089,5,3,0.2940930358133571,0,Low,0.07445496
2806,30,702854,12,636,177056.995524896,0.2519114859201142,6,5,0.5018565487724344,0,Medium,0.5673656
2807,41,2352443,24,539,516839.9880744516,0.2197035116576476,3,3,0.3846092160977633,0,Medium,0.3241333
2808,25,2156181,12,685,1338439.0698856525,0.6207452295914175,6,4,0.4563083993248768,1,Medium,0.48207176
2809,22,481136,4,444,241733.49708922877,0.5024223859557978,1,1,0.5038883878405102,1,Medium,0.62015945
2810,42,1516658,13,676,581216.7580690794,0.3832220303252805,7,5,0.483848215935186,0,Medium,0.46187434
2811,22,1472130,10,303,654334.888204362,0.4444817293339325,6,3,0.6629072497628904,1,High,0.8934039
2812,30,2107853,24,627,1021775.4681483344,0.484747023700578,5,1,0.3599729470777779,0,Medium,0.14429365
2813,54,1222879,25,496,327232.0372744414,0.2675915092780572,7,4,0.5537220229744926,0,Medium,0.70051503
2814,36,1961887,13,688,715531.3942594522,0.3647159057883824,6,5,0.4404157531057284,0,Medium,0.42699608
2815,59,1980045,24,560,603296.0016032436,0.3046880255768145,2,4,0.418852688232246,1,Medium,0.3487121
2816,42,1107032,6,393,411701.5395373537,0.3718966927219391,6,0,0.5209162403625696,1,Medium,0.65315837
2817,32,2137474,23,556,962704.5017438792,0.4503935494625334,7,4,0.5158373256500823,0,Medium,0.66284204
2818,44,2049033,16,435,453554.0228248292,0.2213502773380561,0,0,0.3322819974996966,0,Medium,0.14519891
2819,60,1926140,3,824,723189.5719393705,0.3754605438542216,6,1,0.2553062490305846,0,Low,0.05534553
2820,58,569072,9,797,210469.06568909032,0.3698461103148465,5,5,0.4163621862188135,1,Medium,0.226726
2821,30,1305520,9,477,391920.5920747376,0.3002026717895839,4,0,0.4123262278644103,1,Medium,0.2568189
2822,55,505719,14,411,404042.8940179399,0.7989474273617165,6,5,0.7613053142169321,1,High,0.9669244
2823,52,996248,19,563,150970.68100638138,0.1515392562960039,1,1,0.3223800091812787,0,Medium,0.13178734
2824,27,2098961,11,713,1154566.656386429,0.550065797500015,6,3,0.3972841567294403,0,Medium,0.20656325
2825,41,416196,8,668,92440.05520022688,0.2221070245755049,1,1,0.2989885721301082,0,Low,0.10641348
2826,40,1357980,2,677,933837.7508786444,0.6876667924996277,6,2,0.4723526866384537,1,Medium,0.5338239
2827,46,1775431,14,682,1313708.1090864702,0.7399375752065105,1,0,0.304831746902774,0,Medium,0.097607575
2828,24,2082054,11,810,793334.5877220392,0.3810345878262712,1,3,0.2309983506388473,0,Low,0.03579474
2829,42,2332479,25,676,1577770.233158457,0.6764349145944968,4,1,0.3437041066351831,0,Medium,0.15406218
2830,35,1196881,14,844,329066.4101532848,0.2749366145450423,4,4,0.294739788536714,0,Low,0.088313416
2831,60,1900548,25,372,376399.6450273295,0.1980479551304831,7,0,0.4716156430540686,0,Medium,0.5155656
2832,41,1941455,0,803,623429.9077890768,0.3211147864818277,5,1,0.3179024196340279,0,Medium,0.1030702
2833,35,1033082,14,651,350392.2915330136,0.339171809723733,5,3,0.4212426836763483,1,Medium,0.30448756
2834,42,564826,10,624,213589.1108137416,0.3781502813499052,0,5,0.4559461071790719,1,Medium,0.4712431
2835,48,2304126,4,687,831953.6765682508,0.3610712593704731,7,4,0.4237764846013673,1,Medium,0.37199277
2836,34,1645360,6,539,638072.4458594737,0.3878011169953528,1,5,0.48822634287959,0,Medium,0.57596725
2837,47,1818674,11,373,1085790.8550655954,0.597023356063591,2,0,0.4871079276629347,0,Medium,0.5817066
2838,61,1389067,19,330,377695.78089358576,0.2719060930060146,6,3,0.6104419152245796,1,High,0.8258951
2839,60,1411619,24,778,159517.06474285573,0.1130029170355851,3,4,0.2788111480824417,0,Low,0.057943042
2840,48,1477144,5,313,654044.481872676,0.4427763859668902,1,5,0.6521491708730317,1,High,0.88919973
2841,46,1724970,21,615,713799.2632612451,0.4138038709434049,5,2,0.3992814547081615,1,Medium,0.2958732
2842,22,1945589,2,367,276362.148467143,0.1420454928904013,4,4,0.568425365417907,0,Medium,0.7614541
2843,45,1394096,9,837,269981.99903926044,0.1936609810509896,0,5,0.2512410834829252,0,Low,0.06887043
2844,23,625063,25,590,285619.1789360967,0.4569446262794258,1,0,0.3499728188422987,0,Medium,0.1875123
2845,28,1501418,20,323,396863.1116249537,0.2643255320137055,6,2,0.5786482132425679,1,Medium,0.805427
2846,64,2051434,25,714,1465377.8852606355,0.7143188058990129,0,1,0.2811980095714109,0,Low,0.05527822
2847,53,822485,21,335,182019.8295079465,0.2213047405216466,2,2,0.5322057039484851,0,Medium,0.67146367
2848,62,1250292,29,400,142640.61593340157,0.1140858422939613,2,2,0.4510738867271906,0,Medium,0.43715474
2849,55,1312845,3,845,542591.7997783447,0.4132946385737422,2,2,0.2468983744679952,0,Low,0.047903985
2850,26,2214461,12,338,1750119.9236564676,0.7903141774257788,2,4,0.6515663135670737,1,High,0.88288254
2851,59,1526137,18,510,829777.1209758508,0.5437107684145335,7,2,0.5293234679412799,1,Medium,0.6813957
2852,43,1214394,4,471,422391.4985255074,0.3478208048833471,3,2,0.4850273620156304,0,Medium,0.52431655
2853,45,1157735,22,741,129443.58107971869,0.1118076080275008,0,1,0.179763584056093,0,Low,0.023013521
2854,63,834535,26,358,366748.0123121955,0.4394639078195588,1,2,0.5455917086442389,0,Medium,0.7339529
2855,39,2063655,21,709,504617.7183500877,0.2445262014969011,3,5,0.3534889104292503,0,Medium,0.21864492
2856,25,1776470,17,833,983147.9901213824,0.5534278598126523,1,4,0.2902862236219821,0,Low,0.09396531
2857,31,781018,0,664,396839.8894299234,0.5081059456119109,4,3,0.5358869626288757,0,Medium,0.65147424
2858,32,1116015,20,666,318789.28607711045,0.2856496427710294,6,3,0.4100564281213054,0,Medium,0.2817091
2859,30,816456,20,643,121013.40515446784,0.1482179139530701,5,4,0.424903091708363,0,Medium,0.3636058
2860,28,1235510,27,595,776534.6385595697,0.6285134386282343,3,4,0.5049835864269455,1,Medium,0.67901546
2861,44,1494699,15,640,762034.7177067834,0.5098248662150596,5,2,0.413491948307947,0,Medium,0.30745295
2862,48,852958,15,822,588104.6250698664,0.6894883746560398,3,4,0.3907046796065326,0,Medium,0.28613824
2863,61,1842549,15,564,519340.8813079913,0.2818600109457014,5,2,0.4023486136177117,1,Medium,0.30555272
2864,56,2259928,27,823,1258787.682234547,0.5570034453462885,7,0,0.2417568158225044,0,Low,0.041938495
2865,57,2432720,21,337,445373.49907229975,0.1830763503700794,6,1,0.4860207557883016,0,Medium,0.576725
2866,41,555745,18,430,169094.82809267243,0.3042669355417906,5,1,0.5125880437043937,0,Medium,0.62069273
2867,28,578496,15,681,323713.2750452276,0.5595773783141588,4,1,0.3897139473511434,0,Medium,0.20248917
2868,29,1998585,0,524,1354854.5889199646,0.6779069136013552,5,0,0.534521099603388,0,Medium,0.573677
2869,35,559291,19,442,181572.6213568768,0.3246478512203428,3,1,0.4800514367375751,0,Medium,0.53581774
2870,60,738866,19,730,487058.6123430731,0.6591974895895509,5,2,0.415077065710118,0,Medium,0.29136047
2871,38,703562,9,688,404144.81351835385,0.5744267221912978,0,5,0.4498337735291686,0,Medium,0.3922169
2872,62,2453056,1,353,844028.7182067429,0.3440723400553199,6,3,0.612679240998077,1,High,0.83869195
2873,40,2280115,13,323,1626811.5625936135,0.7134778564211075,5,1,0.5954260362192864,1,Medium,0.8371641
2874,26,1208573,7,694,551665.6500179474,0.4564603462248018,2,1,0.3132933050891162,0,Medium,0.07934279
2875,32,822247,5,418,455338.0035686339,0.5537727757822576,6,2,0.6151547184464948,1,High,0.88464296
2876,22,646300,27,484,288858.57539055345,0.4469419393324361,6,5,0.6357311930612924,1,High,0.86373496
2877,27,566320,2,491,236101.05761759225,0.4169039723435376,7,2,0.5825158732565863,1,Medium,0.76175714
2878,36,924747,15,786,641390.0950584365,0.6935844020671995,5,1,0.350132844569284,0,Medium,0.1740697
2879,23,1534498,16,683,470006.1348275589,0.306293090527038,1,4,0.3463194926050256,0,Medium,0.15928718
2880,23,793406,11,645,99683.89135909936,0.1256404556546073,4,0,0.2893225870616573,0,Low,0.09099996
2881,47,2108711,26,772,1509516.236636637,0.7158478504814728,2,3,0.3307326260077904,0,Medium,0.12207242
2882,63,1204890,18,302,816333.1775542881,0.6775167671358282,7,3,0.7312981840491751,1,High,0.9554163
2883,60,1983757,23,349,707392.5351455538,0.3565923321987289,3,0,0.457810177781737,0,Medium,0.55775946
